,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
44717,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44719,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44721,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44722,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44728,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44739,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
44741,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44747,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44749,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44751,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44753,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
44754,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44780,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44789,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Sim
44790,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
44791,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44798,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44801,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44803,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
44805,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
44810,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44812,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
44814,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44815,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44816,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Não
44817,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
44820,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44821,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44822,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44823,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
44824,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44826,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
44827,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
44828,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
44829,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44832,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44833,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44838,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44839,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44846,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44847,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim
44849,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
44851,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44853,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Sim
44861,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44862,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44863,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
44864,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44879,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
44880,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44884,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44886,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44895,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44903,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
44907,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44911,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44913,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44918,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44919,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44922,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
44924,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44927,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
44929,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
44934,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
44935,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44937,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
44938,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44940,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não
44942,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44948,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44949,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
44951,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44953,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
44954,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44957,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
44958,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
44959,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44960,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44963,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44964,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
44965,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
44968,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44971,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44974,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44975,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44977,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
44978,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
44979,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44980,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
44981,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
44991,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
44995,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
44996,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45005,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45006,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45010,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45013,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45015,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45016,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45018,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim
45021,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45022,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
45029,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45034,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45036,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45041,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45044,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45048,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45049,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45052,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45055,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45059,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45060,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45069,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
45072,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45076,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
45077,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45086,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45087,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45092,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45093,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45094,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45100,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45102,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45104,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45110,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45112,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45116,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45118,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45120,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45122,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
45130,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não
45131,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Não
45134,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
45136,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45137,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45139,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
45141,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45144,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45146,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45150,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45153,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45154,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45155,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45156,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45158,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45160,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45161,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45162,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45163,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45164,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
45165,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45168,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45170,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
45171,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
45172,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45173,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45174,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Não
45175,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45176,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não
45180,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45184,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45190,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
45195,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45204,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45211,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim
45212,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45213,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45217,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45220,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45222,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45225,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45227,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45232,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45236,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
45238,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45241,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45242,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45245,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45246,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45249,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45251,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45254,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
45255,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45261,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45263,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45264,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45266,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45267,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45269,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45272,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45283,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45289,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45293,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45295,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45297,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45299,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45300,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45302,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45307,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45310,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45312,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45313,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45314,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45315,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45316,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45318,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45321,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45322,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45326,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45330,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45331,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45332,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45334,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45336,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45337,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45340,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45342,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45344,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
45346,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45350,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Sim
45356,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
45357,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45358,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45360,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45361,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45362,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45365,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45367,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim
45370,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim
45377,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45378,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45389,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45390,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
45391,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45396,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45399,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45401,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45402,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45403,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45405,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45408,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45410,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45412,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45415,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45416,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45424,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45428,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45441,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45444,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45446,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45460,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45463,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45465,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45469,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45471,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45473,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45475,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45476,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45477,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45480,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45482,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45483,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45484,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45485,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
45486,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45488,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45490,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45498,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45508,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45511,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45513,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45515,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45516,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45522,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45524,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45525,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45526,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45529,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45530,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45535,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45537,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45538,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45539,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45540,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45541,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45542,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45543,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45544,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45547,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
45548,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45549,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45550,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45551,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45553,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45556,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45560,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
45565,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45566,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45574,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
45585,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45588,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
45594,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45595,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45596,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45598,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45602,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
45603,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45604,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45605,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45606,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45607,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
45608,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45609,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
45611,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45612,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45613,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
45614,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45615,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45616,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45618,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45619,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45620,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45621,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45622,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45623,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
45624,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
45625,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
