,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
60163,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60165,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60171,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60173,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
60180,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60188,2.0,,4.0,1.0,1.0,1.0,3.0,1.0
60189,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60190,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60194,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60200,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
60214,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
60217,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
60219,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60221,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60222,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60224,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
60229,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60230,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60232,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
60239,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60241,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60243,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60250,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
60254,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60259,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60260,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60267,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
60283,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
60288,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
60290,2.0,,,,3.0,1.0,3.0,3.0
60291,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
60296,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60297,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60306,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60307,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60308,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
60311,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
60313,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
60316,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60317,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
60319,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
60320,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
60322,2.0,,2.0,0.0,1.0,1.0,5.0,3.0
60323,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60336,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60338,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60339,2.0,,3.0,0.0,1.0,3.0,3.0,3.0
60342,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60348,2.0,,3.0,0.0,3.0,1.0,3.0,3.0
60355,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
60356,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
60359,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
60362,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
60365,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
60374,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60375,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60376,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60377,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60378,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
60379,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60381,2.0,,3.0,1.0,3.0,1.0,3.0,1.0
60384,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
60388,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60391,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
60395,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
60397,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
60399,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60400,2.0,,,,1.0,1.0,3.0,3.0
60402,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
60403,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
60406,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60408,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60410,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60413,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60416,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60418,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60420,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
60421,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60442,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60445,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60449,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
60452,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60453,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
60455,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60461,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60464,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
60470,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
60471,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60474,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60478,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60480,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
60488,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60492,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
60493,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60497,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60508,2.0,,,,1.0,1.0,3.0,3.0
60516,4.0,3.0,1.0,1.0,,,,1.0
60520,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
60523,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
60525,2.0,,0.0,3.0,3.0,3.0,3.0,3.0
60527,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60528,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60529,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
60537,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60539,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60543,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60546,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60548,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60550,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60551,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60554,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60555,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60558,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60568,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
60569,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
60573,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60574,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60576,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60581,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60583,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60585,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60588,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60592,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60593,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60598,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60602,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60604,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60610,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
60612,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60618,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60622,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60623,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60626,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
60629,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60633,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60635,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
60638,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60640,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60646,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60650,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60658,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60660,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60661,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
60662,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60664,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
60669,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60678,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
60682,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60685,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
60691,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60694,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60695,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
60696,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60697,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
60698,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60699,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60708,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
60709,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60710,2.0,,0.0,2.0,1.0,3.0,3.0,1.0
60711,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60712,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
60713,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60714,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
60715,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60717,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60719,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60721,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60722,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60726,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
60735,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60737,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
60738,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
60741,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
60743,2.0,,0.0,3.0,3.0,3.0,3.0,1.0
60745,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60749,2.0,,,,3.0,3.0,3.0,3.0
60752,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
60753,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60760,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60761,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60762,2.0,,1.0,1.0,1.0,3.0,3.0,3.0
60764,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
60765,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60766,2.0,,1.0,2.0,3.0,3.0,3.0,1.0
60767,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
60769,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60771,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60772,2.0,,1.0,0.0,1.0,5.0,3.0,3.0
60777,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
60780,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60781,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60786,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
60790,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
60796,2.0,,2.0,3.0,3.0,3.0,1.0,1.0
60800,2.0,,2.0,2.0,3.0,3.0,3.0,1.0
60802,2.0,,2.0,1.0,1.0,3.0,3.0,1.0
60806,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60817,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
60818,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60820,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60826,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60833,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
60835,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
60843,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60844,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
60845,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
60852,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
60853,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
60867,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60872,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
60881,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60883,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60893,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60894,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
60896,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60897,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60906,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60911,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
60914,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
60915,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
60916,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
60918,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60921,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
60922,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
60926,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60933,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60938,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60941,2.0,,0.0,3.0,1.0,3.0,3.0,1.0
60943,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
60945,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60947,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
60952,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
60958,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
60963,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
60966,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
60968,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
60973,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
60976,2.0,,2.0,1.0,3.0,3.0,3.0,1.0
60981,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
60987,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
60991,2.0,,2.0,0.0,3.0,5.0,3.0,1.0
60994,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
60995,2.0,,0.0,1.0,3.0,5.0,3.0,1.0
61000,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61005,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61006,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
61009,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61010,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61012,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61016,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61023,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61027,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61034,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61036,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61037,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
61039,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61041,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61043,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61045,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61046,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
61047,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61048,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61051,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
61053,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
61060,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61062,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61063,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61073,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61075,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61077,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61079,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
61080,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61081,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
61087,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61088,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61089,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61090,2.0,,0.0,3.0,3.0,1.0,3.0,1.0
61091,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61094,4.0,3.0,1.0,0.0,,,,1.0
61096,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
61097,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61098,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
61099,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61100,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61107,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
61115,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61120,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
61123,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61132,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61133,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
61135,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61136,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
61138,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61139,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61140,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
61141,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61143,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
61144,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61145,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
61146,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61147,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
61150,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61152,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61153,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61156,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61158,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
61159,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61164,2.0,,1.0,0.0,3.0,1.0,5.0,1.0
61166,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61170,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61172,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
61173,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
61176,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61180,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
61185,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61186,2.0,,1.0,0.0,3.0,5.0,3.0,3.0
61187,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61188,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61189,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
61193,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61194,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61198,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61199,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61200,2.0,,,,3.0,1.0,3.0,3.0
61204,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61207,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
61209,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61210,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
61214,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61220,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
61223,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61227,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61232,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
61233,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61235,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
61242,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61248,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
61250,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
61253,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
61254,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61261,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
61266,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61269,2.0,,3.0,1.0,3.0,1.0,3.0,1.0
61272,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61279,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61290,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
61298,2.0,,,,3.0,3.0,3.0,3.0
61299,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
61309,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61311,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61312,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
61318,2.0,,1.0,2.0,3.0,3.0,1.0,1.0
61323,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61326,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
61331,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61333,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61337,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61338,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61340,2.0,,1.0,0.0,1.0,3.0,1.0,3.0
61341,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61342,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
61343,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61348,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61349,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61351,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61352,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
61355,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61363,4.0,3.0,1.0,0.0,,,,1.0
61364,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61368,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61372,2.0,,0.0,2.0,1.0,1.0,3.0,1.0
61389,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
61390,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61392,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61397,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61399,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61405,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
61409,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61412,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
61413,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
61426,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61428,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
61430,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61432,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61433,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61435,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61437,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
61438,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61441,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
61442,2.0,,0.0,2.0,3.0,1.0,1.0,3.0
61443,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
61444,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61448,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61452,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
61454,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61455,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61462,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
61473,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61474,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61481,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
61486,2.0,,,,3.0,3.0,1.0,3.0
61487,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61506,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61507,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61508,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
61510,2.0,,0.0,2.0,3.0,1.0,3.0,1.0
61512,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
61513,2.0,,,,3.0,1.0,3.0,3.0
61515,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61518,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
61519,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
61529,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61532,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
61536,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61537,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
61540,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
61544,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
61548,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61555,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61557,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61559,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61560,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61561,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61569,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
61580,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61582,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
61585,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
61589,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61592,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61593,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61599,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
61610,2.0,,0.0,1.0,1.0,1.0,3.0,1.0
61611,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
61612,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
61617,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61622,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
61626,2.0,,0.0,1.0,3.0,5.0,3.0,3.0
61629,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
