,V0226,V0227,V02270,V02271,V02272,V02273,V02274,V2027
113928,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
113933,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
113934,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
113937,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
113938,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
113939,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
113941,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
113942,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
113943,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
113944,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
113945,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
113947,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
113950,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
113951,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
113952,4.0,3.0,,,,,,3.0
113953,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
113954,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
113960,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
113961,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
113964,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
113966,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
113967,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
113968,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
113971,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
113974,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
113977,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
113982,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
113984,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
113985,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
113988,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
113989,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
113998,2.0,,2.0,0.0,1.0,1.0,3.0,3.0
114002,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
114006,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
114011,2.0,,0.0,1.0,1.0,1.0,3.0,3.0
114012,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114016,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
114019,2.0,,0.0,2.0,3.0,3.0,3.0,1.0
114020,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114049,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114050,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
114051,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
114053,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
114054,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
114055,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
114058,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
114060,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114061,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114062,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114066,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114067,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114068,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114069,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
114070,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114071,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
114072,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
114073,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114076,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114078,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114080,2.0,,4.0,0.0,3.0,1.0,1.0,3.0
114082,2.0,,3.0,2.0,1.0,1.0,3.0,1.0
114083,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
114084,2.0,,2.0,2.0,3.0,3.0,1.0,1.0
114085,2.0,,2.0,2.0,1.0,5.0,3.0,1.0
114086,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
114088,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
114089,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
114090,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114091,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
114092,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114093,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114095,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
114096,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114097,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114100,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
114101,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114103,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114106,2.0,,1.0,2.0,3.0,1.0,1.0,1.0
114108,2.0,,1.0,1.0,1.0,1.0,1.0,1.0
114109,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114111,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114113,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114114,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114116,4.0,3.0,,,,,,3.0
114117,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
114118,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114122,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
114125,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
114127,2.0,,0.0,1.0,3.0,5.0,1.0,3.0
114130,2.0,,1.0,1.0,1.0,1.0,3.0,3.0
114131,2.0,,2.0,0.0,1.0,5.0,3.0,3.0
114133,2.0,,2.0,0.0,3.0,1.0,1.0,3.0
114135,2.0,,0.0,1.0,3.0,5.0,3.0,3.0
114137,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
114138,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114139,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
114140,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114143,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
114144,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
114145,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114148,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114149,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114150,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114151,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
114152,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
114156,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114158,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
114162,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
114163,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114164,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114166,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114167,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
114173,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
114178,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114180,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114181,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114183,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114190,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114193,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114194,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114199,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114200,2.0,,1.0,2.0,3.0,3.0,1.0,3.0
114202,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114209,2.0,,2.0,0.0,3.0,5.0,1.0,1.0
114213,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114216,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114219,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
114220,2.0,,0.0,1.0,3.0,1.0,1.0,3.0
114223,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114224,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114225,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114230,2.0,,3.0,0.0,1.0,3.0,3.0,3.0
114231,2.0,,2.0,0.0,1.0,5.0,3.0,1.0
114239,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
114240,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114241,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
114244,2.0,,0.0,2.0,3.0,5.0,3.0,1.0
114247,2.0,,2.0,0.0,1.0,5.0,3.0,3.0
114250,2.0,,0.0,3.0,3.0,3.0,1.0,1.0
114251,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114252,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
114254,2.0,,1.0,0.0,3.0,5.0,3.0,1.0
114260,2.0,,1.0,1.0,1.0,5.0,3.0,1.0
114264,2.0,,1.0,2.0,1.0,1.0,1.0,1.0
114266,2.0,,0.0,3.0,3.0,3.0,3.0,1.0
114267,2.0,,3.0,0.0,1.0,5.0,3.0,1.0
114271,2.0,,1.0,0.0,1.0,5.0,3.0,1.0
114273,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114274,2.0,,1.0,1.0,3.0,1.0,3.0,3.0
114276,2.0,,2.0,2.0,3.0,1.0,3.0,3.0
114278,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
114286,2.0,,2.0,1.0,1.0,1.0,1.0,1.0
114289,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114290,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
114292,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
114293,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114294,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114298,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
114299,2.0,,2.0,2.0,1.0,1.0,3.0,1.0
114300,2.0,,3.0,1.0,1.0,1.0,1.0,3.0
114302,2.0,,0.0,1.0,1.0,3.0,3.0,1.0
114304,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114306,2.0,,1.0,1.0,1.0,5.0,3.0,1.0
114307,2.0,,4.0,0.0,1.0,5.0,3.0,1.0
114324,2.0,,2.0,0.0,3.0,5.0,1.0,1.0
114326,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
114327,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
114328,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
114330,2.0,,1.0,0.0,1.0,3.0,3.0,3.0
114336,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114337,2.0,,4.0,0.0,1.0,1.0,1.0,1.0
114339,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114340,4.0,3.0,,,,,,3.0
114342,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
114346,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
114349,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114350,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114351,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114352,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114353,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114362,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114364,2.0,,2.0,2.0,3.0,1.0,3.0,1.0
114366,2.0,,0.0,1.0,1.0,1.0,1.0,1.0
114367,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114368,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
114377,2.0,,0.0,1.0,1.0,3.0,1.0,3.0
114379,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114382,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114391,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114405,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114407,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114408,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114410,2.0,,0.0,1.0,3.0,3.0,3.0,3.0
114411,2.0,,2.0,0.0,3.0,1.0,3.0,3.0
114412,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114413,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
114414,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
114416,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
114418,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114419,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114420,2.0,,0.0,2.0,3.0,1.0,3.0,3.0
114421,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114425,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114427,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
114430,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114432,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
114433,2.0,,4.0,2.0,1.0,1.0,3.0,1.0
114434,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
114437,2.0,,2.0,2.0,1.0,1.0,3.0,3.0
114439,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114440,2.0,,1.0,1.0,3.0,3.0,3.0,3.0
114443,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114444,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114449,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114450,2.0,,1.0,2.0,1.0,3.0,3.0,3.0
114452,2.0,,1.0,0.0,3.0,1.0,3.0,3.0
114456,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
114457,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114460,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
114464,2.0,,0.0,2.0,3.0,5.0,1.0,1.0
114465,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114467,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114479,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
114497,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
114501,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114504,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
114505,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
114509,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114510,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114511,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114514,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
114525,2.0,,1.0,1.0,3.0,3.0,1.0,3.0
114530,2.0,,1.0,1.0,1.0,5.0,1.0,3.0
114531,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114532,2.0,,0.0,2.0,3.0,5.0,1.0,3.0
114537,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
114538,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114539,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114541,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114547,2.0,,1.0,1.0,3.0,5.0,1.0,3.0
114555,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114558,2.0,,0.0,2.0,3.0,1.0,1.0,1.0
114559,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
114562,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114564,2.0,,0.0,1.0,3.0,1.0,1.0,1.0
114566,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114574,2.0,,1.0,1.0,1.0,1.0,1.0,3.0
114575,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114577,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114583,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
114585,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114588,2.0,,0.0,1.0,3.0,3.0,5.0,1.0
114589,2.0,,2.0,0.0,3.0,3.0,1.0,3.0
114592,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114593,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114601,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114604,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114610,2.0,,1.0,2.0,1.0,1.0,1.0,3.0
114611,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
114612,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114615,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
114616,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114617,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114618,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
114622,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114631,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114632,2.0,,2.0,3.0,3.0,1.0,1.0,1.0
114634,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114635,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
114637,2.0,,0.0,3.0,3.0,3.0,1.0,3.0
114638,2.0,,0.0,2.0,3.0,5.0,1.0,3.0
114639,2.0,,2.0,0.0,3.0,3.0,1.0,3.0
114640,2.0,,1.0,1.0,3.0,5.0,1.0,1.0
114641,2.0,,1.0,0.0,3.0,5.0,1.0,3.0
114642,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114643,2.0,,1.0,1.0,3.0,1.0,1.0,1.0
114653,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
114655,2.0,,2.0,2.0,3.0,3.0,1.0,1.0
114656,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
114657,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
114669,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114697,2.0,,1.0,2.0,3.0,3.0,1.0,3.0
114698,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114699,2.0,,3.0,0.0,1.0,5.0,3.0,1.0
114700,2.0,,4.0,0.0,1.0,3.0,1.0,1.0
114703,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
114707,2.0,,2.0,1.0,3.0,5.0,1.0,1.0
114709,2.0,,0.0,1.0,3.0,1.0,3.0,1.0
114711,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114719,2.0,,2.0,0.0,1.0,3.0,1.0,3.0
114728,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
114729,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114731,2.0,,0.0,2.0,3.0,5.0,1.0,1.0
114733,4.0,3.0,,,,,,3.0
114734,2.0,,1.0,3.0,3.0,5.0,1.0,1.0
114735,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114736,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114737,2.0,,2.0,0.0,1.0,5.0,1.0,1.0
114738,2.0,,4.0,1.0,1.0,3.0,1.0,1.0
114741,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114742,2.0,,2.0,1.0,1.0,3.0,3.0,3.0
114743,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114746,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114747,2.0,,2.0,0.0,3.0,5.0,1.0,1.0
114750,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114751,2.0,,4.0,0.0,3.0,3.0,1.0,1.0
114755,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
114761,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114764,2.0,,1.0,1.0,1.0,5.0,1.0,1.0
114770,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114773,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114775,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114777,2.0,,3.0,0.0,1.0,3.0,1.0,1.0
114779,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114780,2.0,,2.0,0.0,3.0,3.0,3.0,1.0
114784,2.0,,1.0,0.0,1.0,3.0,1.0,1.0
114785,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114786,2.0,,5.0,0.0,1.0,3.0,1.0,1.0
114787,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
114788,2.0,,2.0,2.0,1.0,3.0,1.0,1.0
114789,2.0,,1.0,1.0,3.0,3.0,1.0,3.0
114790,2.0,,1.0,2.0,1.0,3.0,1.0,1.0
114793,2.0,,2.0,0.0,3.0,3.0,1.0,1.0
114799,2.0,,1.0,1.0,1.0,3.0,1.0,1.0
114801,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
114805,4.0,1.0,0.0,1.0,3.0,3.0,3.0,3.0
114806,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
114807,4.0,3.0,,,,,,3.0
114808,4.0,3.0,,,,,,3.0
114810,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114813,4.0,3.0,,,,,,3.0
114814,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114815,2.0,,2.0,0.0,3.0,1.0,1.0,1.0
114816,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114820,2.0,,1.0,0.0,3.0,3.0,1.0,1.0
114821,4.0,3.0,,,,,,3.0
114822,2.0,,1.0,1.0,3.0,1.0,1.0,3.0
114823,2.0,,2.0,2.0,3.0,1.0,1.0,1.0
114828,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114831,2.0,,1.0,0.0,3.0,3.0,1.0,3.0
114832,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114834,2.0,,1.0,1.0,3.0,3.0,1.0,1.0
114855,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114857,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
114858,4.0,3.0,,,,,,3.0
114862,2.0,,3.0,0.0,1.0,3.0,3.0,1.0
114865,2.0,,3.0,0.0,1.0,3.0,1.0,1.0
114870,2.0,,1.0,0.0,3.0,5.0,1.0,1.0
114874,2.0,,2.0,1.0,3.0,3.0,1.0,1.0
114880,2.0,,0.0,1.0,3.0,3.0,1.0,3.0
114882,2.0,,0.0,1.0,1.0,5.0,3.0,1.0
114889,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114892,2.0,,0.0,4.0,3.0,3.0,1.0,1.0
114895,2.0,,0.0,2.0,3.0,3.0,1.0,1.0
114908,2.0,,2.0,0.0,1.0,1.0,1.0,3.0
114909,2.0,,1.0,2.0,1.0,1.0,3.0,1.0
114910,2.0,,9.0,0.0,1.0,1.0,1.0,1.0
114912,2.0,,0.0,3.0,3.0,3.0,1.0,1.0
114917,2.0,,1.0,4.0,3.0,1.0,1.0,1.0
114922,2.0,,5.0,0.0,1.0,1.0,1.0,1.0
114923,2.0,,1.0,3.0,1.0,1.0,1.0,1.0
114924,2.0,,1.0,0.0,3.0,1.0,1.0,1.0
114926,4.0,3.0,,,,,,3.0
114927,2.0,,0.0,1.0,3.0,3.0,1.0,1.0
114928,2.0,,1.0,5.0,3.0,3.0,1.0,1.0
114936,2.0,,2.0,1.0,1.0,3.0,1.0,1.0
114942,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
114943,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
114944,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
114947,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
114948,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
114951,2.0,,1.0,0.0,3.0,3.0,3.0,1.0
114953,2.0,,1.0,2.0,3.0,3.0,1.0,1.0
114955,2.0,,1.0,0.0,3.0,5.0,3.0,1.0
114958,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
114959,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
114960,2.0,,0.0,3.0,3.0,1.0,3.0,1.0
114962,2.0,,1.0,0.0,3.0,3.0,3.0,3.0
114963,4.0,3.0,,,,,,3.0
114964,2.0,,1.0,1.0,1.0,1.0,3.0,1.0
114965,2.0,,1.0,1.0,3.0,3.0,3.0,1.0
114966,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
114969,2.0,,3.0,1.0,1.0,1.0,3.0,1.0
114983,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
114985,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114986,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
114987,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
114988,2.0,,2.0,0.0,1.0,1.0,1.0,1.0
114989,2.0,,2.0,0.0,1.0,3.0,3.0,1.0
114995,2.0,,3.0,0.0,1.0,1.0,3.0,3.0
114997,2.0,,0.0,2.0,3.0,3.0,3.0,3.0
114998,2.0,,2.0,1.0,1.0,1.0,3.0,1.0
115002,2.0,,1.0,0.0,1.0,1.0,1.0,1.0
115003,2.0,,0.0,1.0,3.0,1.0,3.0,3.0
115004,2.0,,1.0,0.0,1.0,1.0,1.0,3.0
115005,2.0,,0.0,2.0,1.0,3.0,3.0,3.0
115007,2.0,,0.0,1.0,1.0,3.0,3.0,3.0
115008,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
115009,2.0,,4.0,1.0,1.0,1.0,3.0,1.0
115010,2.0,,1.0,0.0,1.0,1.0,3.0,1.0
115012,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115013,2.0,,1.0,0.0,3.0,1.0,1.0,3.0
115014,2.0,,2.0,0.0,1.0,1.0,5.0,1.0
115015,2.0,,1.0,0.0,1.0,3.0,3.0,1.0
115016,2.0,,3.0,0.0,1.0,1.0,1.0,1.0
115017,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
115018,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115019,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
115020,2.0,,2.0,1.0,3.0,1.0,3.0,1.0
115021,2.0,,0.0,1.0,3.0,3.0,3.0,1.0
115025,2.0,,1.0,1.0,1.0,3.0,3.0,1.0
115027,2.0,,1.0,2.0,3.0,1.0,3.0,1.0
115029,2.0,,4.0,0.0,1.0,1.0,3.0,1.0
115030,2.0,,1.0,2.0,3.0,1.0,3.0,3.0
115031,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115032,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
115033,2.0,,2.0,0.0,3.0,3.0,3.0,3.0
115034,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
115038,2.0,,2.0,1.0,3.0,1.0,1.0,1.0
115040,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
115042,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
115043,2.0,,1.0,0.0,1.0,1.0,3.0,3.0
115044,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
115045,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
115046,2.0,,3.0,0.0,1.0,1.0,3.0,1.0
115050,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115059,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115060,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115065,2.0,,0.0,3.0,3.0,1.0,3.0,3.0
115067,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115070,2.0,,3.0,0.0,3.0,1.0,3.0,1.0
115071,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115072,2.0,,1.0,1.0,3.0,1.0,3.0,1.0
115075,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
115076,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
115077,2.0,,3.0,0.0,3.0,1.0,3.0,3.0
115078,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
115080,2.0,,2.0,0.0,3.0,1.0,3.0,1.0
115083,2.0,,2.0,0.0,1.0,1.0,3.0,1.0
115085,2.0,,1.0,0.0,3.0,1.0,3.0,1.0
