,Computador_para_internet,Tem_tablet,Internet_em_casa,V02323,Celular_para_internet,Tablet_para_internet,Tv_para_internet,Outros_para_internet,internet_3G/4G,internet_discada,internet_banda_larga
11054,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11059,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11062,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
11065,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11066,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11067,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
11070,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
11072,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
11073,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11077,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11078,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11086,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11093,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
11094,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11098,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11110,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
11114,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
11118,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11136,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11140,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11145,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11155,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11156,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11158,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11161,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11172,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11173,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
11177,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11179,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11182,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11189,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11251,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11252,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11255,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11256,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11257,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
11262,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11264,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11266,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11267,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
11269,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11272,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11273,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11279,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11280,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11283,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11286,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11287,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11290,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11291,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11293,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11296,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11297,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11303,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11304,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11307,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11310,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11331,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11363,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11365,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11373,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11380,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11382,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11384,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11401,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Não,Sim
11402,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11409,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11411,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11420,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11430,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11434,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
11435,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11462,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11466,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11467,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11468,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11469,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11479,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11486,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11503,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11504,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11513,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11515,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11519,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11521,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11523,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
11524,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11555,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11557,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11562,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11583,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11585,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11622,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11630,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11639,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11652,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11668,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11675,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11698,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11699,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11701,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11710,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11712,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
11717,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11723,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11729,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
11730,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11735,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11738,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11744,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
11745,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11755,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
11756,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11759,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11760,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11770,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
11778,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
11781,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
11789,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11791,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11792,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11798,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11829,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11839,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11840,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11843,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11844,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
11845,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11851,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11854,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11857,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11861,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
11872,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11887,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11889,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
11890,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11892,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11896,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11902,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11913,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
11916,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11921,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11942,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
11951,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11952,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
11957,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11972,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11979,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11987,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
11994,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11998,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
11999,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12010,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12022,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12029,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12033,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12039,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12045,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12049,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12054,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12055,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
12056,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12074,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12090,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12102,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12114,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12137,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
12141,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
12158,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12183,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12189,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12191,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12193,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
12197,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12213,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12215,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12264,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12268,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
12277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12280,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
12282,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12285,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12286,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12288,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Não
12289,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12292,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12293,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12296,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12298,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12300,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
12312,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12326,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12327,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12350,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12354,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12356,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12358,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12362,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
12365,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12371,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim
12381,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12389,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
12390,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12391,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12395,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12397,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12408,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12416,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12418,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
12419,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12437,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12441,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12443,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12444,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
12446,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12447,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12448,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
12454,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
12459,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
12466,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12467,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12468,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12471,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12472,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
12474,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
12475,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
12476,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
12477,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12479,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim
12485,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12488,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12489,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12502,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12505,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
12507,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12513,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12528,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12531,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12535,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12540,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12552,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
12561,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12562,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12569,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12577,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12578,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12580,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12586,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Sim
12588,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12591,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12598,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12600,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12627,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12644,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
12645,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12653,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12654,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12659,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12661,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12666,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12679,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12681,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não
12689,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12695,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12696,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12701,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12702,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12724,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12744,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12753,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12767,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12769,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
12772,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12798,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12799,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12806,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12811,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12817,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
12825,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12833,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12839,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
12841,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12842,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
12957,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
12959,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não
12997,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13041,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim
13054,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
13056,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não
13058,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
13087,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
13089,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
13091,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
13127,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não
13136,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13142,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13143,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13145,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
13146,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
13147,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Não
13152,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13181,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13186,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13192,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13197,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13207,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13219,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13231,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
13233,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13235,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim
13238,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Sim,Não,Sim
13240,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Sim
13252,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13261,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13262,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Não,Sim
13263,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13266,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13274,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13275,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13277,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13294,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13295,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13299,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Sim
13300,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Sim
13305,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13308,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim
13315,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim
13317,Sim,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não,Sim
13324,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim
13325,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não
